title,movieId,budget
Talk Radio,10132,4000000
Brewster's Millions,11064,20000000
Snatch,107,10000000
Punchline,40820,15000000
Mr Accident,37716,0
Chocolat,392,25000000
"Dude, Where’s My Car?",8859,13000000
The Emperor's New Groove,11688,100000000
Pollock,12509,6
What Women Want,3981,70000000
Finding Forrester,711,43000000
The Gift,2046,10000000
Before Night Falls,5001,0
Cast Away,8358,90000000
The Family Man,5994,60000000
The House of Mirth,25520,10000000
Miss Congeniality,1493,45000000
Nowhere to Hide,25660,0
"O Brother, Where Art Thou?",134,26000000
Songcatcher,62677,0
State and Main,21991,0
Dracula 2000,10577,28000000
All the Pretty Horses,21355,57000000
An Everlasting Piece,29122,0
Thirteen Days,11973,80000000
Traffic,1900,48000000
The Claim,44853,0
Shadow of the Vampire,10873,8000000
House of Games,26719,0
Kill Me Again,31583,4000000
Annie,15739,50000000
Don't Tell Mom the Babysitter's Dead,15413,10000000
An Officer and a Gentleman,2623,0
The Alamo,11209,12000000
At Close Range,13715,6500000
Breaker! Breaker!,19108,0
Breakheart Pass,8043,0
Friendly Persuasion,43258,0
Gettysburg,10655,0
Imaginary Crimes,75490,0
Rancho Deluxe,42261,0
The St  Francisville Experiment,34794,0
Antitrust,9989,30000000
Double Take,18828,0
Save the Last Dance,9816,13000000
Panic,20637,1000000
The Pledge,5955,35000000
Kids World,125498,0
The Personals,77825,0
The Amati Girls,220976,0
Love Field,66599,0
The Man in the Moon,17474,0
Mystic Pizza,11191,0
Prelude to a Kiss,2613,0
Coffy,22021,500000
Foxy Brown,22048,500000
I'm Gonna Git You Sucka,17006,0
Untamed Heart,26333,0
Sugar & Spice,16723,11000000
The Wedding Planner,2018,35000000
Amy,31768,0
Dog Run,287991,0
Faithless,47595,0
The Invisible Circus,18856,0
The Legend of Rita,10499,0
A Monkey's Tale,37949,0
Two Ninas,83500,0
"Harry, He's Here To Help",47943,0
Amazing Grace and Chuck,74340,0
Amazon Women on the Moon,5709,0
Baby Boom,11215,0
Back to the Beach,26477,0
Barfly,10937,3000000
Best Seller,4639,0
Beverly Hills Cop II,96,20000000
Beverly Hills Cop,90,15000000
The Big Easy,11028,0
Big Shots,57240,0
The Big Town,67307,0
Born in East L.A.,19324,0
The Brave Little Toaster,19933,2000000
Can't Buy Me Love,12919,1800000
Cherry 2000,15785,10000000
Cop,31701,2
Critical Condition,31563,14000000
Cry Freedom,12506,0
Curse,89992,0
Dead of Winter,70199,0
The Dead,39507,0
Death Before Dishonor,62185,0
Disorderlies,24826,0
Dogs in Space,30994,0
Eddie Murphy Raw,17159,0
Empire of the Sun,10110,35000000
Ernest Goes to Camp,18935,3000000
The Evil Dead,764,350000
Extreme Prejudice,20287,0
Family Viewing,26964,0
Five Corners,71881,0
Flowers in the Attic,15658,0
The Fourth Protocol,4918,0
Gardens of Stone,28368,0
Julia and Julia,58084,0
The Glass Menagerie,52780,0
"Good Morning, Babylon",48149,0
Hiding Out,26156,0
Hollywood Shuffle,34101,0
Hope and Glory,32054,0
Hot Pursuit,14464,0
Housekeeping,65501,0
Hunk,32227,0
Innerspace,2614,0
Ironweed,40962,0
Ishtar,12704,55000000
Jaws: The Revenge,580,23000000
Leonard Part 6,24828,0
Less Than Zero,13703,1
Like Father Like Son,36914,0
The Lost Boys,1547,8500000
Made in Heaven,42010,0
Maid to Order,2608,0
Making Mr. Right,32058,0
Mannequin,10019,6000000
Masters of the Universe,11649,22000000
Million Dollar Mystery,84499,0
The Monster Squad,13509,12000000
A Month in the Country,63639,0
Morgan Stewart's Coming Home,30175,0
My Demon Lover,51521,0
No Man's Land,34379,0
North Shore,22915,0
Head Over Heels,24940,14000000
Left Behind,37302,0
Valentine,10984,0
In the Mood for Love,843,0
Fever,121091,6
The Million Dollar Hotel,318,8000000
Nico and Dani,12806,0
Hannibal,9740,87000000
Saving Silverman,10878,22000000
Signs & Wonders,47588,0
The Taste of Others,10697,0
Vatel,7093,35000000
Down to Earth,16300,0
Recess: School's Out,19405,10000000
Sweet November,1921,40000000
Company Man,44412,0
The Price of Milk,21620,0
Monkeybone,23685,75000000
3000 Miles to Graceland,12138,62000000
The Widow of Saint-Pierre,48217,0
The Mexican,6073,57000000
See Spot Run,39180,0
Carman: The Champion,35569,0
The Caveman's Valentine,25208,0
"Me, You, Them",82103,1900000
Series 7: The Contenders,19513,0
15 Minutes,2749,60000000
Get Over It,10050,10000000
Blow Dry,17203,0
Hit and Runway,168485,0
Long Night's Journey Into Day,95682,0
Simon Magus,54968,0
When Brendan Met Trudy,49929,0
Avalon,2302,0
Gray's Anatomy,32686,0
Madadayo,13889,0
The Mirror Crack'd,6028,0
Of Mice and Men,51802,0
Pixote,42148,0
Reform School Girls,29492,0
Tapeheads,25447,0
Tuff Turf,28410,0
The Unbelievable Truth,38545,0
The Bishop's Wife,19490,0
Elvis That's the Way It Is,31151,0
The Fortune Cookie,1888,0
Lilies of the Field,38805,0
Hans Christian Andersen,16618,0
The Greatest Story Ever Told,2428,20000000
Elmer Gantry,22013,3000000
Alfie,15598,0
Demetrius and the Gladiators,43332,4500000
The Fantasticks,62127,10000000
I Know Where I'm Going!,56137,0
The Abominable Dr. Phibes,17965,3000000
"Die, Monster, Die!",29067,0
Real Life,33250,0
Battle Beyond the Stars,14460,2000000
Death Warrant,17466,4000000
Double Impact,9594,15000000
The End,35976,0
Fuzz,4986,0
Harley Davidson and the Marlboro Man,2453,23000000
Losin' It,33676,7000000
Mermaids,4587,31000000
The Mighty Quinn,31004,0
Unmade Beds,125099,0
Rated X,27859,0
Manhunter,11454,15000000
Reversal of Fortune,38718,0
Death on the Nile,4192,7920000
DeepStar Six,11607,0
Revenge of the Nerds,14052,0
Revenge of the Nerds II: Nerds in Paradise,16889,0
Longtime Companion,39934,0
4 Little Girls,26580,0
River's Edge,21309,19000000
Girls Just Want to Have Fun,16263,0
The Longest Yard,4985,2900000
Necessary Roughness,20704,0
C.H.U.D.,23730,1250000
Enemy at the Gates,853,68000000
Exit Wounds,10877,50000000
The Dish,5257,0
Memento,77,9000000
The Brothers,20322,0
Heartbreakers,10833,35000000
Say It Isn't So,20309,25000000
Too Much Sleep,125093,0
Someone Like You...,12658,23000000
Spy Kids,10054,35000000
Tomcats,10646,11000000
The Tailor of Panama,2575,21000000
Amores perros,55,2000000
Keep the River on Your Right: A Modern Cannibal Tale,65075,0
The Gleaners & I,44379,0
Along Came a Spider,2043,60000000
Blow,4133,53000000
Just Visiting,56715,0
Pokémon: Spell of the Unknown,10991,16000000
Beautiful Creatures,15940,0
Brigham City,26791,1000000
The Day I Became a Woman,44069,0
Shadow Magic,68894,0
Bridget Jones's Diary,634,25000000
Joe Dirt,10956,17700000
Josie and the Pussycats,19366,22000000
Kingdom Come,136558,0
The Body,28308,0
Chopper,9519,0
The Circle,13898,0
Lakeboat,196280,0
Crocodile Dundee in Los Angeles,9290,21150000
Freddy Got Fingered,13166,0
The Center of the World,32590,0
The Girl,109472,0
The Low Down,153141,0
The Luzhin Defence,52654,0
The Visit,70282,0
Lilies,47643,0
Scarface,111,25000000
Days of Wine and Roses,32488,0
Driven,10477,94000000
The Forsaken,12484,5000000
One Night at McCool's,2144,0
Town & Country,24113,90000000
Rat,118052,0
The Mummy Returns,1734,98000000
Eureka,38047,0
Tuvalu,8076,0
Under the Sand,4973,0
Cleopatra,8095,31115000
Krull,849,27000000
Lost in America,27223,0
The Lost World,2981,0
Triumph of the Will,39266,0
True Believer,31863,0
The World According to Garp,11307,17000000
Candy,46498,3000000
Fellini Satyricon,11163,3000000
Roma,11035,0
Frankie and Johnny,18691,0
Frankie and Johnny,3784,0
A Home of Our Own,78133,12000000
Paris When It Sizzles,22829,0
Pola X,35717,0
City of Women,11936,0
For the Boys,25221,40000000
Nine to Five,19494,0
Norma Rae,40842,0
Summer Rental,19357,0
"The 5,000 Fingers of Dr. T.",33743,0
Catchfire,32924,0
Love Story,9062,2200000
Pelle the Conqueror,11174,0
Rififi,934,0
A Knight's Tale,9476,65000000
Bread and Roses,37691,0
Calle 54,115810,0
The King Is Alive,10613,0
Sordid Lives,19094,0
Startup.com,14268,0
Angel Eyes,5852,53000000
Shrek,808,60000000
Fast Food Fast Women,49453,0
Moulin Rouge!,824,52500000
Little Brothers,37558,0
Pearl Harbor,676,140000000
Bloody Angels,88727,0
Himalaya,26813,0
The Man Who Cried,29572,0
Our Song,48109,0
Gabriela,291675,0
Ice Castles,50541,0
Love Potion No. 9,26255,0
Postcards from the Edge,22414,22000000
Apache,43329,0
"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",42233,0
City Slickers,1406,27000000
Eight Men Out,13554,0
The Horse Soldiers,17664,0
The Kentuckian,66035,0
La Notte,41050,0
Mississippi Burning,1632,15000000
The Magnificent Seven,966,2000000
Return of the Seven,12639,0
Rio Bravo,301,0
The Scarlet Empress,31527,900000
Semi-Tough,4988,0
Suspect,12623,0
Throw Momma from the Train,11896,14000000
Yi Yi,25538,0
Midnight Madness,17971,0
Nightwatch,6498,0
The Sand Pebbles,5923,12000000
Twelve O'Clock High,15497,0
Von Ryan's Express,21876,5760000
The Animal,11090,22000000
What's the Worst That Could Happen?,14034,45000000
Big Eden,21056,0
Evolution,9397,80000000
Swordfish,9705,102000000
The Anniversary Party,26475,0
Bride of the Wind,56934,0
Divided We Fall,29937,0
Whatever Happened to Harold Smith?,49922,0
Catch-22,10364,18000000
Forgotten Silver,32458,650000
Point Break,1089,24000000
Shag,38043,0
Uncommon Valor,9967,0
Unlawful Entry,17494,23000000
Youngblood,17465,0
Gentlemen Prefer Blondes,759,0
How to Marry a Millionaire,10297,0
Macabre,29393,90000
The Seven Year Itch,10653,1800000
There's No Business Like Show Business,21468,0
Tootsie,9576,21000000
The Boys Next Door,22323,0
Too Late the Hero,31935,6250000
The Trio,126881,0
Pavilion of Women,52616,0
Atlantis: The Lost Empire,10865,120000000
Lara Croft: Tomb Raider,1995,115000000
Dr. Dolittle 2,10808,70000000
The Fast and the Furious,9799,38000000
A.I. Artificial Intelligence,644,100000000
Baby Boy,16161,16000000
Crazy/Beautiful,10691,13000000
Pootie Tang,10615,0
Snow days,47596,0
Funny Felix,21488,0
Down from the Mountain,59733,0
Russian Doll,271462,0
Sexy Beast,11826,5000000
"South of Heaven, West of Hell",24470,0
The Princess and the Warrior,9301,0
The Closet,11444,0
Wolves,15564,0
The Crimson Rivers,60670,2365000
Lumumba,55551,0
Pandaemonium,40880,0
Cats & Dogs,10992,60000000
Kiss of the Dragon,2140,25000000
Scary Movie 2,4248,45000000
Lost and Delirious,17612,0
Baise-moi,3134,0
The Vertical Ray of the Sun,34899,0
Alice,8217,0
Another Woman,22478,0
Beach Blanket Bingo,26483,0
Big Deal on Madonna Street,24382,0
The Cannonball Run,11286,18000000
Cannonball Run II,11950,0
Speed Zone,12236,0
Diary of a Chambermaid,36245,0
Donovan's Brain,43342,0
Donovan's Reef,15875,2686000
Dr. Goldfoot and the Bikini Machine,26573,0
House of Usher,23439,270000
Faust,10728,0
The Last Laugh,5991,0
The Man Who Shot Liberty Valance,11697,3200000
Salvador,6106,4500000
September,22477,0
Shadows and Fog,19200,14000000
Something Wild,11300,0
The Sons of Katie Elder,16211,0
The Thing with Two Heads,28650,0
Village of the Giants,42780,0
X: The Man with the X-Ray Eyes,32569,0
Nice Dreams,20075,0
The Day the Earth Caught Fire,28430,0
The House by the Cemetery,28794,0
Things Are Tough All Over,20197,0
All That Heaven Allows,43316,0
The Barefoot Contessa,34689,0
The Blackout,25690,0
Cries and Whispers,10238,0
The Entertainer,18929,0
The Garden of the Finzi-Continis,4789,0
Howling III: The Marsupials,32595,0
Kiss Me Deadly,18030,0
The Lion in Winter,18988,0
The Misfits,11536,4000000
Moby Dick,10339,4500000
Popcorn,39875,0
Rembrandt,50031,0
Sweet Smell of Success,976,0
Written on the Wind,69605,0
The 10th Victim,65632,0
Colonel Redl,29471,0
Obsession,4780,0
Suspiria,11906,0
Fist of Fury,11713,100000
Christiane F.,9589,0
The Big Boss,12481,100000
Game of Death,13333,0
The Last Dragon,13938,10000000
Outland,10540,16000000
The Way of the Dragon,9462,130000
T-Rex: Back to the Cretaceous,82623,0
Final Fantasy: The Spirits Within,2114,137000000
Legally Blonde,8835,18000000
The Score,11371,68000000
Adanggaman,78248,0
Bully,9517,0
Jump Tomorrow,25985,0
Made,15745,5000000
Michael Jordan to the Max,24977,0
More,36107,0
Thrill Ride: The Science of Fun,113271,0
Haunted Castle,58904,0
All Access: Front Row. Backstage. Live!,103489,0
Africa: The Serengeti,13794,0
Alaska: Spirit of the Wild,13795,0
Encounter in the Third Dimension,103488,0
Siegfried & Roy: The Magic Box,73482,0
18 Again!,38965,0
1969,47817,0
The Accidental Tourist,31052,0
The Accused,10868,0
Above the Law,9395,7500000
The Adventures of Baron Munchausen,14506,46630000
Apartment Zero,5333,4000000
Appointment with Death,4281,0
Ariel,2,0
Arthur 2: On the Rocks,26044,0
Bad Dreams,59797,4000000
Bat*21,14911,0
Beaches,15592,0
The Beast of War,15267,0
Big Business,12710,0
Big Top Pee-wee,30502,0
Biloxi Blues,19382,20000000
Bird,24679,0
The Blob,9599,19000000
The Boost,94440,8000000
"Bright Lights, Big City",17170,0
Caddyshack II,18509,0
Camille Claudel 1915,110428,3512454
Casual Sex?,34604,0
Clean and Sober,14441,0
Cocktail,7520,20000000
Colors,10126,6000000
Coming to America,9602,39000000
The Couch Trip,23752,0
Criminal Law,41952,0
Critters,3980,2000000
Critters 2,10127,4500000
Critters 3,12702,0
Crossing Delancey,27397,0
D.O.A.,9748,0
Dead Heat,40095,5000000
The Dead Pool,10651,20000000
Dirty Rotten Scoundrels,10141,0
Drowning by Numbers,27362,0
"Elvira, Mistress of the Dark",5680,0
Ernest Saves Christmas,26386,6000000
Everybody's All-American,34053,0
Feds,25884,0
For Keeps,26355,0
Frantic,10675,20000000
Fresh Horses,38982,0
Gorillas in the Mist,10130,22000000
The Great Outdoors,2617,24000000
Heartbreak Hotel,38615,0
High Spirits,21362,0
Hot to Trot,30690,9000000
The House on Carroll Street,75889,0
Howling IV: The Original Nightmare,38500,0
Imagine: John Lennon,26723,0
Johnny Be Good,20443,0
Lady in White,49365,0
The Lair of the White Worm,11347,2500000
The Land Before Time,12144,12300000
License to Drive,13704,8000000
Little Nikita,12505,0
Masquerade,41963,0
The Milagro Beanfield War,13482,0
Moon Over Parador,34014,20000000
Moving,29739,0
My Stepmother is an Alien,12120,20000000
A Night in the Life of Jimmy Reardon,47818,0
Off Limits,38617,12000000
Bagdad Cafe,3543,0
Permanent Record,51321,8000000
Red Heat,9604,29000000
Return of the Living Dead Part II,24929,6200000
The Return of the Living Dead,10925,4000000
Return to Snowy River,13965,0
The Man from Snowy River,24266,3500000
Rocket Gibraltar,58434,0
Running on Empty,18197,0
Salome's Last Dance,70842,0
Salsa,38909,0
Satisfaction,17126,0
The Serpent and the Rainbow,11503,7000000
Shakedown,38558,0
Shoot to Kill,9717,0
Short Circuit 2,11966,0
Short Circuit,2605,0
The Vanishing,8740,0
Stormy Monday,25497,0
Sunset,38560,16000000
Sweet Hearts Dance,50203,0
Switching Channels,26798,0
The Telephone,91445,0
Tetsuo: The Iron Man,41428,0
They Live,8337,4000000
To Kill a Priest,47493,0
Torch Song Trilogy,8463,0
Track 29,41974,5000000
Tucker: The Man and His Dream,28176,0
Twins,9493,15000000
Vice Versa,26603,0
Watchers,33172,0
Waxwork,29095,0
Without a Clue,12582,0
Young Einstein,10001,0
Always,11352,31000000
American Ninja,12500,1000000
American Ninja 2: The Confrontation,25678,0
American Ninja 3: Blood Hunt,25682,0
Best of the Best 2,32049,0
The Big Picture,45225,5000000
Bill & Ted's Excellent Adventure,1648,10000000
Black Rain,4105,30000000
Blaze,22711,0
Blind Fury,19124,0
Breaking In,69828,0
C.H.U.D. II: Bud the Chud,53150,0
Casualties of War,10142,22500000
Chances Are,3064,0
Cookie,86093,0
Cyborg,10134,500000
Dad,21291,19000000
Dead Bang,4925,0
Disorganized Crime,30352,0
Dream a Little Dream,15142,0
The Dream Team,14550,0
A Dry White Season,32075,0
Earth Girls Are Easy,2210,10000000
Eddie and the Cruisers II: Eddie Lives!,25005,0
Eddie and the Cruisers,21721,0
Enemies: A Love Story,116014,0
Erik the Viking,11828,0
The Experts,55699,0
Family Business,10551,0
Farewell to the King,20713,16000000
Fat Man and Little Boy,27461,0
The Girl in a Swing,41969,0
Gleaming the Cube,1380,0
Going Overboard,19157,0
Great Balls of Fire!,11465,0
Gross Anatomy,17190,0
Happy Together,55059,0
Harlem Nights,9085,30000000
Her Alibi,17819,0
Homer and Eddie,46786,0
How to Get Ahead in Advertising,14776,0
Immediate Family,59585,0
In Country,32855,18
An Innocent Man,29185,0
Jacknife,39787,0
The January Man,32059,0
Johnny Handsome,505,20000000
Jesus of Montreal,4486,0
K-9,10345,17000000
Kickboxer,10222,1500000
Last Exit to Brooklyn,12774,0
Lean On Me,14621,0
Let It Ride,19118,0
Leviathan,14372,25000000
Little Monsters,15138,7000000
Lock Up,9972,24000000
Look Who's Talking,9494,7500000
Loverboy,17362,0
Major League,9942,11000000
Meet the Feebles,8216,750000
Millennium,4296,0
Miracle Mile,24739,3000000
Miss Firecracker,39197,0
New York Stories,9686,15000000
Next of Kin,27418,12000000
No Holds Barred,39002,8000000
Old Gringo,43345,0
The Package,31606,0
Parents,27607,0
Penn & Teller Get Killed,37146,0
Pink Cadillac,20006,0
The Punisher,8867,9000000
Red Scorpion,12663,16000000
Jurassic Park III,331,93000000
America's Sweethearts,11467,0
Brother,327,12000000
Ghost World,1548,7000000
Hedwig and the Angry Inch,13403,0
Planet of the Apes,869,100000000
Bread and Tulips,552,0
Cure,36095,20000
Greenfingers,33379,0
Jackpot,196859,400000
The Monkey's Mask,47574,0
Wet Hot American Summer,2171,5000000
Relentless,87462,0
Renegades,20307,0
The Return of Swamp Thing,19142,0
The Return of the Musketeers,41946,0
Road House,10135,15000000
Romero,32767,0
Rosalie Goes Shopping,56162,0
Rude Awakening,24254,0
Santa Sangre,19236,787000
Scandal,32261,0
Scenes from the Class Struggle in Beverly Hills,60276,0
Sea of Love,12150,19000000
"See No Evil, Hear No Evil",11185,18000000
She's Out of Control,47045,0
Shirley Valentine,18683,0
Shocker,12521,5000000
Skin Deep,12478,0
Slaves of New York,49788,0
Some Girls,31083,0
Stepfather II: Make Room For Daddy,30666,0
The Stepfather,25155,0
Sweetie,65015,0
The Tall Guy,24077,0
Tango & Cash,9618,55000000
Tap,16560,0
Three Fugitives,31608,15000000
Troop Beverly Hills,22102,0
Turner & Hooch,6951,0
UHF,11959,5000000
Uncle Buck,2616,15000000
Vampire's Kiss,7091,2000000
The War of the Roses,249,0
Warlock,11342,7000000
The Wizard,183,6000000
Worth Winning,32330,0
Warlock: The Armageddon,24126,0
Weekend at Bernie's II,8494,0
Billy Liar,26535,0
Black Robe,41784,0
The Cat o' Nine Tails,27431,1000000
The Cotton Club,2148,58000000
Def-Con 4,42033,0
The Hotel New Hampshire,11308,7500000
Idiot Box,23239,0
Left Luggage,53119,0
Who'll Stop the Rain,31941,0
"Zorro, The Gay Blade",19317,0
Basket Case,27813,35000
Orphans,57745,0
Original Sin,2057,42000000
The Princess Diaries,9880,37000000
Rush Hour 2,5175,90000000
Thomas in Love,21596,0
Chocolat,41951,0
Hatari!,11385,0
La Cage aux folles,4484,0
La Cage aux folles II,11684,0
Liebestraum,44414,0
Marat/Sade,44258,0
Paint Your Wagon,20391,20000000
The Shootist,12584,0
Theremin: An Electronic Odyssey,70042,0
The Wild Child,1627,0
Altered States,11542,15000000
Any Which Way You Can,17169,0
The Awakening,39176,0
Bad Timing,33214,0
The Big Brawl,19267,0
American Pie 2,2770,30000000
Osmosis Jones,12610,75000000
The Others,1933,0
American Outlaws,13496,35000000
All Over the Guy,21055,0
The Deep End,24936,3000000
On the Edge,80070,7000000
Session 9,10972,1500000
The Turandot Project,207541,0
Captain Corelli's Mandolin,1722,57000000
Rat Race,9896,48000000
Aberdeen,26665,0
Innocence,125707,0
Bubble Boy,9683,0
The Curse of the Jade Scorpion,2779,0
Jay and Silent Bob Strike Back,2294,22000000
Ghosts of Mars,10016,28000000
Summer Catch,26602,34000000
An American Rhapsody,37920,0
Happy Accidents,22230,0
Lisa Picard Is Famous,206412,0
Maybe Baby,13966,0
Together,742,0
Punks,248757,0
Tortilla Soup,15104,0
Jeepers Creepers,8922,10000000
O,11065,0
Waking Up in Reno,21118,0
Speedway Junky,46727,1000000
3 Ninjas,16314,0
3 Ninjas Kick Back,18885,0
3 Ninjas Knuckle Up,40508,0
The Hunter,5922,0
Maniac,27346,350000
Vamp,34223,1900000
The Wicker Man,16307,0
Wish Upon a Star,27681,0
The Musketeer,11370,40000000
Rock Star,12508,57000000
Soul Survivors,14033,0
Two Can Play That Game,25462,6000000
Bounce: Behind The Velvet Rope,223346,0
Diamond Men,34714,0
Djomeh,47161,0
The Iron Ladies,106230,0
Kill Me Later,35176,0
L.I.E.,18734,700000
Our Lady of the Assassins,44321,0
Abbott and Costello Meet the Mummy,26661,0
"Dr. Mabuse, the Gambler",5998,0
Into the Arms of Strangers: Stories of the Kindertransport,58062,0
The Glass House,2176,30000000
Hardball,20857,32000000
Dinner Rush,22617,0
Haiku Tunnel,75386,0
Big Trouble,2185,40000000
Glitter,10696,22000000
Training Day,2034,45000000
The American Astronaut,21538,0
Children Underground,51722,0
Go Tigers!,101860,0
Liam,48834,0
Megiddo: The Omega Code 2,30379,0
Sidewalks of New York,31016,1000000
The Endurance: Shackleton's Legendary Antarctic Expedition,32567,0
The French Lieutenant's Woman,12537,0
The Great Silence,9028,0
The Legend of Hell House,16180,0
Little Man Tate,11521,0
Moscow Does Not Believe in Tears,21028,0
Phantom of the Paradise,27327,0
The Return of a Man Called Horse,35200,0
Valdez Is Coming,21242,0
13 Ghosts,29756,0
Montenegro,82523,0
Opera,20115,8000000
Father Goose,30295,0
The Grass Is Greener,25767,0
A Hole in the Head,33725,0
Indiscreet,22874,0
"It's a Mad, Mad, Mad, Mad World",11576,9400000
King Solomon's Mines,43860,0
The Little Foxes,43802,0
Operation Petticoat,9660,0
Play Misty for Me,15393,725000
Pocketful of Miracles,248,2900000
Sayonara,40885,0
The Shop on Main Street,25905,0
Spring Break,21148,0
The Vanishing,1644,0
Silkwood,12502,0
I Never Promised You a Rose Garden,66092,3000000
Quadrophenia,10373,0
SpaceCamp,13766,18000000
When Worlds Collide,16380,0
Don't Say a Word,12103,50000000
Hearts in Atlantis,11313,31000000
Zoolander,9398,28000000
Born Romantic,35066,0
Extreme Days,45864,0
Va Savoir (Who Knows?),55372,0
Won't Anybody Listen,292947,0
Joy Ride,10866,23000000
Max Keeble's Big Move,34549,12000000
Serendipity,9778,28000000
Grateful Dawg,34453,0
La Cienaga,58429,0
The Big Red One,16121,4500000
The Boogey Man,40220,300000
The Party,166,0
Lady in a Cage,42787,0
Brubaker,1623,0
Can't Stop the Music,40932,0
Carny,32027,0
The Changeling,13550,0
Cheech & Chong's Next Movie,13612,0
Coal Miner's Daughter,16769,15000000
The Competition,42158,0
Cruising,27958,0
D.O.A.,86463,0
Death Ship,31703,0
The Last Metro,1716,0
Divine Madness,27059,0
The Dogs of War,20681,0
The Learning Curve,57743,1000000
Bandits,3172,75000000
Corky Romano,17708,11000000
Iron Monkey,12780,0
Fat Girl,570,0
Mulholland Drive,1018,15000000
My First Mister,25641,0
Spriggan,16767,0
Things Behind the Sun,102933,0
Bones,11380,10000000
Brannigan,27396,0
Clambake,26299,0
Dirty Harry,984,4000000
Destiny in Space,15559,0
Fiddler on the Roof,14811,9000000
Hail Columbia!,21741,0
Kansas,77670,0
Making the Grade,55727,0
Mission to Mir,15560,0
Not Without My Daughter,9585,0
Female Trouble,14267,25000
Titanica,45929,0
From Hell,768,35000000
The Last Castle,2100,72000000
Riding in Cars with Boys,11091,48000000
Bangkok Dangerous,3173,0
Burnt Money,27092,0
Dancing at the Blue Iguana,23941,0
Focus,18192,0
Intimacy,11845,0
Waking Life,9081,0
K-PAX,167,48000000
On the Line,34043,0
Thir13en Ghosts,9378,0
Better Than Sex,27444,0
Donnie Darko,141,6000000
High Heels and Low Lifes,10034,0
Life as a House,11457,18000000
The Man Who Wasn't There,10778,0
Ouch,78657,0
The Town Is Quiet,67385,0
Trembling Before G-d,151727,0
Domestic Disturbance,11456,75000000
"Monsters, Inc.",585,115000000
The One,10796,49000000
Tape,23949,100000
Heist,11088,35000000
Shallow Hal,9889,40000000
King of the Jungle,140511,0
Maze,133115,0
When a Stranger Calls,45964,0
Timerider: The Adventure of Lyle Swann,32014,0
The Wash,13408,7000000
Harry Potter and the Philosopher's Stone,671,125000000
The Fluffer,17731,0
Novocaine,20794,6000000
Black Knight,11469,0
Out Cold,14369,24000000
Spy Game,1535,92000000
The Devil's Backbone,1433,4500000
In the Bedroom,1999,1700000
The Way We Laughed,58098,0
Hell Up In Harlem,78076,0
Bucktown,87774,0
Across 110th Street,23847,0
Le Petit Soldat,50785,180000
The Incredible Shrinking Woman,12472,0
Katie Tippel,42258,0
Jabberwocky,11834,0
Funny Girl,16085,14000000
Circus of Horrors,27405,0
Breathless,269,0
The Beastmaster,16441,0
Midway,11422,0
MacArthur,31037,9000000
The Young Lions,40739,0
Subway,10656,2000000
"Now, Voyager",32847,0
Little Women,39938,424
Halls of Montezuma,38766,0
Guadalcanal Diary,43510,0
Anzio,35284,0
The Cheap Detective,14584,0
Everybody's Famous!,58886,0
The Last Wave,72277,810000
That Obscure Object of Desire,5781,0
The Toy,23805,0
Funeral in Berlin,34388,0
Don't Go in the House,39867,250000
Dressed to Kill,11033,6500000
The Earthling,69716,0
The Exterminator,37835,0
The Falls,33356,0
Fame,3537,0
Fatso,38922,0
The Aviator's Wife,27145,0
The Final Countdown,8738,0
The First Deadly Sin,28614,0
Flash Gordon,3604,35000000
The Angry Red Planet,6974,0
At the Earth's Core,26398,0
Empire of the Ants,42218,0
The Enforcer,10649,9000000
An Eye for an Eye,42566,0
The Gauntlet,17689,5500000
I Bury the Living,34084,0
Invasion U.S.A.,15983,0
Lone Wolf McQuade,14854,5000000
Lord of the Flies,10847,0
Morons from Outer Space,33525,0
The People That Time Forgot,27591,0
Ocean's Eleven,299,0
The Sicilian,31945,16500000
The Stunt Man,42160,0
Sudden Impact,10650,22000000
Behind Enemy Lines,8007,40000000
The Affair of the Necklace,19076,0
The Independent,81442,0
Porn Star: The Legend of Ron Jeremy,50562,0
Texas Rangers,13503,0
Ocean's Eleven,161,85000000
Baran,43774,0
The Business of Strangers,31064,0
The Incredible Shrinking Man,31682,750000
No Man's Land,8342,1012153
Piñero,55479,0
And Then There Were None,4886,0
The Blue Angel,228,0
Moscow on the Hudson,23111,0
The Owl and the Pussycat,42597,0
Amélie,194,10000000
Not Another Teen Movie,11397,16000000
Vanilla Sky,1903,68000000
Iris,11889,0
Kandahar,28171,0
Lantana,9523,0
The Royal Tenenbaums,9428,21000000
Bill & Ted's Bogus Journey,1649,0
Clockwise,11938,0
The Crawling Eye,43143,0
The Holcroft Covenant,35201,0
Morgan: A Suitable Case for Treatment,42724,0
Sheena,24264,25000000
Silent Rage,27150,4500000
Spacehunter: Adventures in the Forbidden Zone,26978,15000000
White Water Summer,19209,0
How High,8386,12000000
Jimmy Neutron: Boy Genius,12589,25000000
Joe Somebody,12312,38000000
Kate & Leopold,11232,0
The Lord of the Rings: The Fellowship of the Ring,120,93000000
The Majestic,11086,72000000
A Beautiful Mind,453,60000000
Little Otik,18939,0
The Convent,12724,0
The Defiant Ones,11414,0
Dodsworth,31507,0
Medium Cool,42612,0
Sahara,18783,0
Fritz the Cat,12593,850000
The Nine Lives of Fritz the Cat,14683,0
The Party,10794,1500000
Separate Tables,43136,0
